,product_id,Most_Ordered_Products_Count,Frec_relativa,Frec_acumulada,Lim_inf,Lim_sup
4452,09ae0abe65d1a5ad1cecdd9db6aa70d7,1,5.600672080649678e-05,0.24939792775132344,0.24934192103051694,0.24939792775132344
4453,46f739c1cd676603026c0af4d29ef7a5,1,5.600672080649678e-05,0.24945393447212993,0.24939792775132344,0.24945393447212993
4454,46ed0917b696c5c8c934e368da2fec36,1,5.600672080649678e-05,0.24950994119293643,0.24945393447212993,0.24950994119293643
4455,4720b3e7d949046722aaa29eb7c29d9f,1,5.600672080649678e-05,0.24956594791374292,0.24950994119293643,0.24956594791374292
4456,09ae715b435241d687067cb868b056a7,1,5.600672080649678e-05,0.24962195463454942,0.24956594791374292,0.24962195463454942
4457,4775a411941138402e6de133a0245dad,1,5.600672080649678e-05,0.24967796135535592,0.24962195463454942,0.24967796135535592
4458,47859fca9dd7485cbd93c3e8993bb74f,1,5.600672080649678e-05,0.2497339680761624,0.24967796135535592,0.2497339680761624
4459,48633254f8b7b802b1ca8c4f4dcf3e33,1,5.600672080649678e-05,0.2497899747969689,0.2497339680761624,0.2497899747969689
4460,4858799008e3cd4fcab9c61fbc63a2a0,1,5.600672080649678e-05,0.2498459815177754,0.2497899747969689,0.2498459815177754
4461,484619f908431240f47e8c9e96ca00d1,1,5.600672080649678e-05,0.2499019882385819,0.2498459815177754,0.2499019882385819
4462,094db48c531e5ce423c4b908ea96535c,1,5.600672080649678e-05,0.2499579949593884,0.2499019882385819,0.2499579949593884
4463,48428054567e07738a70f9d2a9fa0475,1,5.600672080649678e-05,0.2500140016801949,0.2499579949593884,0.2500140016801949
4464,483691880798b6f0f657c203494cfe3a,1,5.600672080649678e-05,0.2500700084010014,0.2500140016801949,0.2500700084010014
4465,4821fcfd5ac4f89ee295f3ac1f20c7a3,1,5.600672080649678e-05,0.25012601512180793,0.2500700084010014,0.25012601512180793
4466,481aad97c80d6786a7c6096991003274,1,5.600672080649678e-05,0.25018202184261445,0.25012601512180793,0.25018202184261445
4467,480e6d74b9b908faec73816883591ee4,1,5.600672080649678e-05,0.250238028563421,0.25018202184261445,0.250238028563421
4468,480c9e1ca446baf8388f0eda5300b25b,1,5.600672080649678e-05,0.2502940352842275,0.250238028563421,0.2502940352842275
